"subjID"	"prob"	"ambig"	"reward_var"	"reward_fix"	"choice"
16	0.25	0.5	5	5	0
16	0.38	0.75	65	5	0
16	0.13	0.75	65	5	0
16	0.25	0.75	9.5	5	0
16	0.38	0	34	5	1
16	0.38	0.5	34	5	1
16	0.13	0.5	18	5	0
16	0.13	0.75	18	5	0
16	0.25	0.25	18	5	0
16	0.38	0.5	34	5	1
16	0.25	0	9.5	5	0
16	0.13	0.5	9.5	5	0
16	0.13	0.25	18	5	0
16	0.25	0	5	5	0
16	0.13	0.75	5	5	0
16	0.13	0	65	5	1
16	0.25	0.75	65	5	0
16	0.13	0.75	18	5	0
16	0.25	0.5	18	5	0
16	0.38	0	34	5	1
16	0.38	0	9.5	5	0
16	0.13	0.75	9.5	5	0
16	0.13	0	5	5	0
16	0.25	0.25	18	5	1
16	0.38	0.75	5	5	0
16	0.25	0	5	5	0
16	0.13	0.75	5	5	0
16	0.25	0.25	34	5	0
16	0.25	0	9.5	5	0
16	0.25	0	65	5	1
16	0.13	0	65	5	1
16	0.25	0.5	65	5	0
16	0.25	0.5	34	5	0
16	0.13	0.75	9.5	5	0
16	0.25	0.25	18	5	1
16	0.13	0	65	5	1
16	0.38	0	18	5	1
16	0.38	0	18	5	1
16	0.13	0	34	5	0
16	0.25	0	34	5	1
16	0.38	0	5	5	0
16	0.13	0.75	65	5	0
16	0.38	0	34	5	1
16	0.25	0.5	9.5	5	0
16	0.38	0	34	5	1
16	0.13	0	65	5	1
16	0.38	0	65	5	1
16	0.13	0.25	18	5	0
16	0.25	0.75	9.5	5	0
16	0.13	0.25	5	5	0
16	0.38	0.5	34	5	1
16	0.13	0.25	65	5	0
16	0.38	0.75	18	5	0
16	0.25	0.5	65	5	0
16	0.38	0	5	5	0
16	0.25	0	9.5	5	1
16	0.25	0	34	5	0
16	0.13	0	34	5	1
16	0.38	0	65	5	1
16	0.13	0	34	5	0
16	0.38	0.25	5	5	0
16	0.38	0.5	9.5	5	0
16	0.38	0	65	5	1
16	0.25	0.5	18	5	0
16	0.25	0	18	5	1
16	0.38	0	34	5	1
16	0.13	0.5	65	5	0
16	0.13	0.25	34	5	0
16	0.38	0.75	65	5	0
16	0.38	0	9.5	5	0
16	0.25	0	9.5	5	1
16	0.38	0	5	5	1
16	0.13	0.25	65	5	0
16	0.25	0.75	5	5	0
16	0.25	0.5	34	5	0
16	0.38	0	5	5	0
16	0.38	0	9.5	5	1
16	0.38	0.25	34	5	1
16	0.38	0.25	9.5	5	0
16	0.38	0	9.5	5	1
16	0.25	0	9.5	5	1
16	0.38	0.75	5	5	0
16	0.25	0	34	5	1
16	0.13	0	5	5	0
16	0.25	0.25	9.5	5	0
16	0.38	0	9.5	5	1
16	0.25	0	34	5	1
16	0.25	0.25	5	5	0
16	0.25	0	18	5	1
16	0.38	0.25	65	5	1
16	0.13	0	9.5	5	1
16	0.13	0.5	9.5	5	0
16	0.13	0	65	5	1
16	0.38	0	65	5	1
16	0.13	0.5	65	5	0
16	0.13	0	18	5	0
16	0.38	0	5	5	0
16	0.13	0	18	5	0
16	0.25	0.25	65	5	1
16	0.13	0.5	65	5	0
16	0.38	0	5	5	0
16	0.38	0	65	5	1
16	0.13	0	5	5	0
16	0.38	0.25	5	5	0
16	0.13	0.25	34	5	0
16	0.13	0	5	5	0
16	0.38	0	18	5	1
16	0.25	0.25	18	5	0
16	0.13	0	18	5	0
16	0.13	0	9.5	5	1
16	0.38	0	65	5	1
16	0.38	0	18	5	1
16	0.25	0	65	5	1
16	0.38	0	5	5	0
16	0.25	0	34	5	1
16	0.25	0.25	18	5	0
16	0.38	0	5	5	0
16	0.38	0	18	5	1
16	0.25	0	5	5	0
16	0.13	0.75	65	5	0
16	0.13	0.5	9.5	5	0
16	0.13	0	18	5	0
16	0.13	0	5	5	0
16	0.25	0.25	18	5	1
16	0.38	0.5	65	5	1
16	0.38	0.25	65	5	1
16	0.25	0	5	5	0
16	0.13	0.75	18	5	0
16	0.25	0	65	5	1
16	0.38	0	65	5	1
16	0.13	0.5	34	5	0
16	0.13	0.75	65	5	0
16	0.25	0	5	5	1
16	0.25	0.75	5	5	0
16	0.13	0	34	5	0
16	0.13	0.25	18	5	0
16	0.13	0	5	5	0
16	0.13	0.75	34	5	0
16	0.38	0	5	5	0
16	0.38	0	34	5	1
16	0.13	0	34	5	1
16	0.25	0.25	9.5	5	0
16	0.25	0.5	18	5	0
16	0.25	0.75	18	5	0
16	0.13	0.5	5	5	1
16	0.38	0.25	9.5	5	1
16	0.13	0.75	9.5	5	0
16	0.25	0	34	5	1
16	0.38	0.75	34	5	0
16	0.13	0	34	5	1
16	0.38	0.25	65	5	1
16	0.25	0	18	5	1
16	0.25	0.5	34	5	0
16	0.25	0	34	5	1
16	0.38	0	5	5	1
16	0.13	0.75	5	5	0
16	0.38	0	9.5	5	0
16	0.38	0.75	9.5	5	0
16	0.13	0	34	5	0
16	0.25	0	9.5	5	0
16	0.13	0.25	9.5	5	0
16	0.38	0	34	5	1
16	0.25	0.75	9.5	5	0
16	0.38	0.5	9.5	5	0
17	0.13	0.25	65	5	0
17	0.38	0.25	9.5	5	0
17	0.25	0	65	5	1
17	0.25	0.5	34	5	0
17	0.25	0.75	34	5	0
17	0.38	0	9.5	5	0
17	0.38	0	65	5	1
17	0.13	0	18	5	0
17	0.13	0	5	5	0
17	0.25	0.75	18	5	0
17	0.38	0	18	5	1
17	0.13	0	34	5	0
17	0.25	0	9.5	5	0
17	0.25	0.5	5	5	0
17	0.25	0.25	9.5	5	0
17	0.13	0.25	5	5	0
17	0.25	0	18	5	0
17	0.13	0.75	9.5	5	0
17	0.13	0.25	18	5	0
17	0.13	0	18	5	0
17	0.25	0.5	18	5	0
17	0.13	0	65	5	1
17	0.25	0	65	5	1
17	0.38	0	9.5	5	0
17	0.13	0	18	5	1
17	0.38	0.75	34	5	0
17	0.25	0.5	9.5	5	0
17	0.13	0	5	5	0
17	0.38	0	18	5	1
17	0.25	0.5	34	5	0
17	0.13	0	65	5	1
17	0.25	0.25	18	5	0
17	0.38	0	18	5	0
17	0.38	0.25	9.5	5	0
17	0.38	0.5	34	5	0
17	0.13	0	9.5	5	0
17	0.13	0.5	5	5	0
17	0.25	0	5	5	0
17	0.13	0	9.5	5	0
17	0.38	0.75	34	5	0
17	0.13	0.5	65	5	0
17	0.38	0.75	18	5	0
17	0.13	0	34	5	1
17	0.38	0	9.5	5	0
17	0.25	0.75	5	5	0
17	0.25	0.5	9.5	5	0
17	0.25	0	9.5	5	0
17	0.38	0	34	5	1
17	0.25	0.5	18	5	0
17	0.38	0.5	5	5	0
17	0.25	0.25	9.5	5	0
17	0.38	0.75	65	5	0
17	0.38	0	18	5	0
17	0.38	0	9.5	5	1
17	0.25	0	65	5	1
17	0.25	0.75	65	5	0
17	0.25	0	9.5	5	1
17	0.13	0	9.5	5	0
17	0.38	0.25	18	5	1
17	0.13	0	34	5	0
17	0.13	0.25	65	5	0
17	0.25	0	34	5	1
17	0.38	0	65	5	1
17	0.38	0.5	34	5	0
17	0.25	0	34	5	1
17	0.25	0.75	65	5	0
17	0.38	0.25	5	5	0
17	0.25	0	34	5	1
17	0.13	0.5	34	5	0
17	0.25	0	18	5	0
17	0.13	0.25	18	5	0
17	0.13	0.25	18	5	0
17	0.25	0	65	5	1
17	0.38	0.5	9.5	5	0
17	0.13	0	5	5	0
17	0.13	0	9.5	5	0
17	0.38	0.75	65	5	0
17	0.25	0.75	34	5	0
17	0.25	0.5	65	5	0
17	0.25	0	5	5	0
17	0.13	0.25	9.5	5	0
17	0.38	0.5	65	5	1
17	0.13	0	9.5	5	0
17	0.25	0	5	5	1
17	0.38	0	5	5	0
17	0.38	0	9.5	5	1
17	0.38	0	5	5	0
17	0.25	0.5	34	5	0
17	0.25	0	34	5	1
17	0.38	0	5	5	0
17	0.25	0.75	34	5	0
17	0.38	0.5	65	5	1
17	0.38	0	5	5	0
17	0.38	0	9.5	5	1
17	0.13	0.75	5	5	0
17	0.25	0.25	18	5	0
17	0.38	0	5	5	0
17	0.25	0.5	65	5	0
17	0.13	0	5	5	0
17	0.38	0.75	5	5	0
17	0.13	0	5	5	0
17	0.13	0.5	18	5	0
17	0.25	0.75	34	5	0
17	0.13	0.25	9.5	5	0
17	0.25	0	34	5	1
17	0.25	0	18	5	0
17	0.38	0.75	65	5	0
17	0.13	0.75	34	5	0
17	0.13	0	5	5	0
17	0.25	0	65	5	1
17	0.25	0	9.5	5	1
17	0.38	0.25	34	5	1
17	0.38	0	34	5	1
17	0.25	0.5	18	5	0
17	0.38	0	18	5	1
17	0.38	0.25	65	5	1
17	0.13	0.75	9.5	5	0
17	0.25	0.75	5	5	0
17	0.25	0	65	5	1
17	0.25	0	65	5	1
17	0.38	0	18	5	1
17	0.38	0	5	5	0
17	0.25	0	9.5	5	0
17	0.38	0.25	9.5	5	1
17	0.13	0.75	5	5	0
17	0.38	0.25	65	5	1
17	0.13	0	34	5	0
17	0.38	0.5	65	5	0
17	0.13	0.75	5	5	0
17	0.13	0.75	65	5	0
17	0.13	0.25	34	5	0
17	0.13	0	5	5	0
17	0.38	0.5	34	5	0
17	0.38	0.5	65	5	1
17	0.38	0.5	65	5	1
17	0.13	0	9.5	5	0
17	0.38	0.75	34	5	0
17	0.25	0	18	5	1
17	0.13	0	9.5	5	0
17	0.38	0.25	9.5	5	0
17	0.38	0.5	34	5	0
17	0.13	0	34	5	1
17	0.13	0.25	34	5	0
17	0.25	0.25	65	5	1
17	0.13	0	65	5	1
17	0.38	0.75	34	5	0
17	0.25	0	5	5	0
17	0.25	0.25	18	5	0
17	0.13	0.5	5	5	0
17	0.13	0.5	9.5	5	0
17	0.13	0.5	65	5	0
17	0.38	0	9.5	5	0
17	0.25	0	5	5	0
17	0.38	0.25	18	5	0
17	0.13	0	5	5	0
17	0.13	0.25	34	5	0
17	0.25	0	5	5	1
17	0.25	0.25	18	5	0
17	0.13	0.75	18	5	0
17	0.25	0.25	65	5	1
17	0.13	0	9.5	5	0
17	0.13	0.75	65	5	0
17	0.25	0	18	5	0
17	0.38	0	18	5	1
17	0.13	0	34	5	0
17	0.38	0	18	5	1
17	0.25	0.75	65	5	0
17	0.38	0	9.5	5	1
17	0.13	0	65	5	1
17	0.25	0.25	34	5	0
17	0.38	0.75	18	5	0
17	0.38	0	9.5	5	0
17	0.38	0.5	34	5	0
17	0.25	0	5	5	0
17	0.13	0	18	5	1
17	0.13	0.75	5	5	0
17	0.13	0	18	5	0
17	0.38	0	18	5	1
17	0.25	0	5	5	1
17	0.13	0	5	5	0
18	0.13	0.5	34	5	0
18	0.13	0.5	65	5	0
18	0.13	0	9.5	5	0
18	0.25	0	18	5	1
18	0.38	0	65	5	1
18	0.38	0.25	34	5	1
18	0.13	0.5	18	5	0
18	0.13	0	65	5	1
18	0.13	0	9.5	5	0
18	0.25	0.75	18	5	0
18	0.38	0.75	5	5	0
18	0.38	0	34	5	1
18	0.38	0	65	5	1
18	0.25	0.5	18	5	0
18	0.25	0.75	9.5	5	1
18	0.38	0.5	9.5	5	0
18	0.38	0	18	5	1
18	0.38	0.5	34	5	0
18	0.38	0.5	34	5	1
18	0.25	0.75	65	5	0
18	0.38	0	5	5	0
18	0.25	0	18	5	1
18	0.25	0	18	5	1
18	0.13	0.25	34	5	1
18	0.38	0	34	5	1
18	0.13	0	34	5	0
18	0.13	0	18	5	0
18	0.13	0.25	5	5	0
18	0.38	0	9.5	5	1
18	0.38	0	34	5	1
18	0.13	0.25	9.5	5	0
18	0.38	0.5	18	5	0
18	0.13	0	65	5	1
18	0.25	0.75	5	5	0
18	0.25	0	65	5	1
18	0.25	0	9.5	5	1
18	0.38	0.25	34	5	1
18	0.38	0	5	5	1
18	0.13	0	9.5	5	0
18	0.38	0.5	34	5	1
18	0.25	0.5	9.5	5	0
18	0.13	0.5	18	5	0
18	0.13	0	18	5	0
18	0.13	0	9.5	5	0
18	0.25	0.75	5	5	0
18	0.13	0	65	5	1
18	0.38	0.25	5	5	0
18	0.38	0	65	5	1
18	0.13	0.75	34	5	0
18	0.25	0.75	65	5	0
18	0.38	0.75	18	5	1
18	0.25	0.75	34	5	0
18	0.13	0.25	65	5	0
18	0.13	0.5	34	5	0
18	0.38	0	5	5	0
18	0.13	0	5	5	0
18	0.38	0	65	5	1
18	0.13	0.25	5	5	0
18	0.25	0.25	9.5	5	0
18	0.13	0	65	5	1
18	0.13	0	18	5	0
18	0.13	0.75	18	5	0
18	0.38	0.75	9.5	5	0
18	0.38	0.5	9.5	5	0
18	0.13	0.25	65	5	0
18	0.25	0	18	5	0
18	0.38	0.75	34	5	0
18	0.13	0	5	5	0
18	0.25	0	65	5	1
18	0.13	0	9.5	5	0
18	0.38	0	9.5	5	1
18	0.25	0	18	5	0
18	0.38	0.5	65	5	1
18	0.25	0.25	9.5	5	0
18	0.25	0	34	5	1
18	0.25	0.5	18	5	0
18	0.38	0	5	5	0
18	0.38	0.75	34	5	0
18	0.13	0	34	5	1
18	0.38	0	65	5	1
18	0.13	0	65	5	0
18	0.25	0.25	65	5	1
18	0.13	0	9.5	5	0
18	0.25	0.25	18	5	0
18	0.25	0.25	65	5	1
18	0.13	0	5	5	0
18	0.38	0	34	5	1
18	0.25	0	9.5	5	1
18	0.25	0	65	5	1
18	0.25	0	18	5	1
18	0.25	0.75	65	5	0
18	0.13	0.5	5	5	0
18	0.13	0.5	34	5	0
18	0.13	0.75	9.5	5	0
18	0.25	0	65	5	1
18	0.13	0	34	5	1
18	0.13	0.75	18	5	0
18	0.25	0.25	65	5	1
18	0.13	0.25	34	5	0
18	0.25	0	18	5	1
18	0.38	0	9.5	5	1
18	0.38	0.5	18	5	1
18	0.13	0	65	5	0
18	0.25	0.5	65	5	1
18	0.25	0	18	5	0
18	0.38	0.25	65	5	1
18	0.13	0.25	18	5	0
18	0.25	0.75	34	5	0
18	0.13	0.75	34	5	0
18	0.38	0	65	5	1
18	0.38	0	5	5	1
18	0.38	0	5	5	1
18	0.25	0.5	9.5	5	0
18	0.38	0	5	5	0
18	0.25	0	5	5	0
18	0.38	0	18	5	1
18	0.13	0.5	5	5	0
18	0.13	0	9.5	5	1
18	0.25	0.5	9.5	5	0
18	0.13	0	5	5	0
18	0.13	0.75	5	5	0
18	0.25	0	65	5	1
18	0.25	0	18	5	1
18	0.13	0.25	18	5	0
18	0.38	0	5	5	1
18	0.13	0	9.5	5	0
18	0.25	0.25	34	5	0
18	0.25	0.75	5	5	0
18	0.13	0.75	5	5	0
18	0.13	0.75	34	5	0
18	0.25	0.25	5	5	0
18	0.38	0.25	34	5	1
18	0.38	0.5	34	5	1
18	0.13	0	18	5	1
18	0.13	0	9.5	5	1
18	0.38	0.75	5	5	0
18	0.38	0.25	18	5	0
18	0.13	0	34	5	0
18	0.38	0.25	34	5	1
18	0.38	0.5	18	5	1
18	0.38	0	9.5	5	0
18	0.38	0.5	65	5	1
18	0.25	0.5	18	5	0
18	0.25	0	9.5	5	0
18	0.25	0.25	18	5	0
18	0.13	0	5	5	0
18	0.38	0.75	65	5	0
18	0.25	0	5	5	0
18	0.38	0.25	5	5	0
18	0.38	0.75	18	5	0
18	0.25	0	5	5	0
18	0.38	0.75	9.5	5	0
18	0.25	0	9.5	5	0
18	0.25	0.25	34	5	0
18	0.25	0.5	5	5	1
18	0.25	0	65	5	1
18	0.25	0	9.5	5	0
18	0.13	0.5	34	5	0
18	0.13	0.75	9.5	5	0
18	0.25	0	9.5	5	0
18	0.13	0	9.5	5	0
18	0.38	0	65	5	1
18	0.13	0	34	5	1
18	0.38	0.75	18	5	1
18	0.38	0.25	5	5	0
18	0.25	0	34	5	1
18	0.25	0	5	5	0
18	0.25	0	34	5	1
18	0.25	0	65	5	1
18	0.38	0.25	5	5	0
18	0.13	0.25	34	5	0
18	0.13	0	18	5	1
18	0.38	0.75	5	5	0
18	0.13	0.5	9.5	5	0
18	0.25	0	9.5	5	0
18	0.38	0	65	5	1
18	0.38	0	5	5	0
18	0.38	0	9.5	5	1
18	0.25	0	18	5	1
18	0.25	0.5	65	5	0
19	0.25	0.5	9.5	5	0
19	0.13	0	18	5	1
19	0.13	0	65	5	1
19	0.25	0.75	18	5	0
19	0.25	0.25	5	5	1
19	0.13	0.25	18	5	0
19	0.38	0.5	65	5	1
19	0.13	0	18	5	0
19	0.13	0.75	65	5	0
19	0.13	0	5	5	0
19	0.38	0	5	5	0
19	0.25	0.25	5	5	0
19	0.38	0.5	9.5	5	0
19	0.25	0.75	18	5	0
19	0.13	0	65	5	1
19	0.13	0	34	5	1
19	0.25	0.5	5	5	0
19	0.13	0	34	5	1
19	0.13	0	5	5	0
19	0.25	0	18	5	1
19	0.25	0.75	65	5	0
19	0.25	0.75	34	5	0
19	0.13	0.75	9.5	5	0
19	0.38	0.75	65	5	1
19	0.38	0	9.5	5	0
19	0.13	0.75	65	5	0
19	0.38	0	18	5	1
19	0.38	0	5	5	0
19	0.13	0.75	65	5	0
19	0.25	0.25	34	5	1
19	0.38	0	18	5	1
19	0.25	0	5	5	1
19	0.38	0	65	5	1
19	0.38	0.75	9.5	5	0
19	0.38	0	18	5	1
19	0.25	0.75	65	5	0
19	0.13	0.25	34	5	0
19	0.38	0.25	65	5	1
19	0.25	0	5	5	1
19	0.13	0	9.5	5	0
19	0.13	0	18	5	0
19	0.13	0	5	5	0
19	0.13	0.25	65	5	0
19	0.38	0.75	65	5	1
19	0.38	0	65	5	1
19	0.25	0	65	5	1
19	0.38	0.25	34	5	1
19	0.25	0.75	34	5	0
19	0.25	0.75	9.5	5	0
19	0.25	0.75	34	5	0
19	0.25	0.5	34	5	0
19	0.13	0.5	34	5	0
19	0.13	0.25	5	5	0
19	0.25	0	18	5	1
19	0.13	0	65	5	1
19	0.13	0.75	9.5	5	0
19	0.38	0.5	18	5	0
19	0.38	0	34	5	1
19	0.13	0.5	9.5	5	0
19	0.13	0.25	18	5	0
19	0.38	0	9.5	5	1
19	0.13	0	9.5	5	1
19	0.38	0	5	5	0
19	0.38	0	34	5	1
19	0.25	0	9.5	5	0
19	0.13	0.5	5	5	0
19	0.25	0	5	5	0
19	0.25	0	65	5	1
19	0.25	0	5	5	0
19	0.38	0	34	5	1
19	0.38	0	18	5	1
19	0.13	0	5	5	0
19	0.25	0	65	5	1
19	0.13	0	18	5	1
19	0.38	0	65	5	1
19	0.13	0	9.5	5	0
19	0.25	0.5	5	5	0
19	0.25	0	34	5	1
19	0.25	0	34	5	1
19	0.13	0	65	5	1
19	0.38	0	5	5	0
19	0.25	0	9.5	5	0
19	0.25	0.5	65	5	1
19	0.13	0	65	5	1
19	0.13	0	9.5	5	0
19	0.13	0	5	5	0
19	0.13	0.5	34	5	0
19	0.13	0	9.5	5	0
19	0.25	0.25	18	5	1
19	0.13	0.5	18	5	0
19	0.25	0	34	5	1
19	0.38	0.75	65	5	1
19	0.38	0.75	65	5	0
19	0.25	0.75	65	5	0
19	0.38	0.5	5	5	0
19	0.13	0	5	5	0
19	0.25	0	5	5	1
19	0.38	0.5	65	5	1
19	0.13	0.25	34	5	0
19	0.13	0	34	5	1
19	0.38	0	34	5	1
19	0.25	0	34	5	1
19	0.38	0.75	18	5	0
19	0.38	0	65	5	1
19	0.38	0	5	5	1
19	0.38	0	18	5	1
19	0.25	0.5	18	5	0
19	0.13	0	18	5	1
19	0.13	0	34	5	1
19	0.25	0	9.5	5	0
19	0.38	0.5	5	5	0
19	0.38	0	18	5	1
19	0.25	0	5	5	0
19	0.25	0.5	9.5	5	0
19	0.13	0.25	65	5	0
19	0.38	0.25	5	5	0
19	0.25	0.5	34	5	0
19	0.38	0.75	65	5	1
19	0.25	0.5	9.5	5	0
19	0.38	0.75	18	5	0
19	0.38	0.75	9.5	5	0
19	0.13	0.25	9.5	5	0
19	0.25	0.5	34	5	0
19	0.13	0.25	18	5	0
19	0.38	0.5	9.5	5	0
19	0.25	0	5	5	0
19	0.25	0.25	65	5	1
19	0.13	0	34	5	0
19	0.13	0	34	5	1
19	0.38	0.75	65	5	1
19	0.38	0.25	34	5	1
19	0.13	0.75	9.5	5	0
19	0.25	0.75	65	5	0
19	0.38	0	9.5	5	1
19	0.25	0	18	5	0
19	0.25	0.5	65	5	1
19	0.13	0	18	5	0
19	0.25	0	5	5	0
19	0.25	0.5	65	5	0
19	0.38	0.5	9.5	5	0
19	0.13	0	18	5	1
19	0.38	0	5	5	0
19	0.38	0.75	18	5	0
19	0.38	0.5	9.5	5	0
19	0.25	0.75	9.5	5	0
19	0.25	0	9.5	5	1
19	0.25	0.25	9.5	5	0
19	0.25	0.25	65	5	1
19	0.13	0	18	5	0
19	0.38	0	18	5	1
19	0.13	0.75	34	5	0
19	0.25	0	34	5	1
19	0.25	0	9.5	5	1
19	0.38	0.25	34	5	1
19	0.25	0	9.5	5	0
19	0.38	0.25	18	5	1
19	0.25	0	9.5	5	0
19	0.25	0.25	18	5	0
19	0.38	0	18	5	1
19	0.38	0	5	5	0
19	0.25	0	5	5	1
19	0.38	0	5	5	1
19	0.38	0.25	5	5	0
19	0.13	0.25	18	5	0
19	0.13	0.25	9.5	5	0
19	0.13	0	9.5	5	0
19	0.38	0.5	9.5	5	0
19	0.13	0	34	5	1
19	0.38	0.25	65	5	1
19	0.38	0	18	5	1
19	0.38	0.25	34	5	1
19	0.38	0	18	5	1
19	0.13	0	5	5	0
19	0.13	0.75	5	5	0
19	0.25	0.5	34	5	0
19	0.25	0.5	9.5	5	0
19	0.13	0.5	5	5	0
19	0.13	0.25	34	5	0
19	0.13	0	34	5	1
19	0.38	0.25	34	5	1
20	0.25	0	34	5	1
20	0.13	0.75	65	5	0
20	0.38	0.75	65	5	0
20	0.25	0	5	5	0
20	0.38	0	34	5	1
20	0.38	0	34	5	1
20	0.38	0.75	5	5	0
20	0.13	0.5	34	5	0
20	0.25	0	34	5	1
20	0.13	0	9.5	5	1
20	0.38	0	65	5	1
20	0.13	0.5	65	5	0
20	0.38	0	34	5	1
20	0.38	0	9.5	5	0
20	0.38	0	34	5	1
20	0.38	0	65	5	1
20	0.13	0	65	5	0
20	0.38	0.25	18	5	1
20	0.38	0	65	5	1
20	0.25	0.5	18	5	0
20	0.13	0	9.5	5	0
20	0.38	0.25	65	5	1
20	0.25	0	34	5	1
20	0.38	0	18	5	1
20	0.38	0	34	5	1
20	0.13	0.5	5	5	0
20	0.38	0	18	5	1
20	0.13	0	9.5	5	0
20	0.13	0	34	5	1
20	0.25	0	9.5	5	0
20	0.25	0	5	5	0
20	0.25	0	65	5	1
20	0.38	0.25	34	5	1
20	0.13	0.5	34	5	0
20	0.38	0.75	65	5	1
20	0.38	0	18	5	1
20	0.38	0.75	18	5	0
20	0.13	0.5	18	5	0
20	0.25	0.5	9.5	5	0
20	0.38	0.75	18	5	0
20	0.38	0.25	65	5	1
20	0.25	0.75	18	5	0
20	0.13	0.25	18	5	0
20	0.13	0.25	5	5	0
20	0.13	0	18	5	0
20	0.25	0.25	9.5	5	1
20	0.13	0	34	5	0
20	0.38	0.25	9.5	5	1
20	0.25	0	34	5	1
20	0.38	0	65	5	1
20	0.13	0.5	5	5	0
20	0.25	0.25	9.5	5	1
20	0.25	0	34	5	1
20	0.13	0	5	5	0
20	0.13	0.5	65	5	0
20	0.13	0	5	5	0
20	0.25	0.25	34	5	1
20	0.25	0	5	5	0
20	0.38	0	65	5	1
20	0.25	0.75	65	5	0
20	0.25	0	9.5	5	0
20	0.13	0	5	5	1
20	0.13	0.25	18	5	0
20	0.25	0	65	5	1
20	0.38	0.5	18	5	0
20	0.13	0.5	9.5	5	0
20	0.25	0.5	5	5	0
20	0.25	0	34	5	1
20	0.38	0	5	5	1
20	0.25	0	18	5	0
20	0.13	0.75	9.5	5	0
20	0.13	0.25	18	5	1
20	0.13	0.25	65	5	0
20	0.25	0	34	5	1
20	0.25	0.75	9.5	5	0
20	0.38	0	65	5	1
20	0.13	0.25	5	5	0
20	0.13	0.25	5	5	0
20	0.38	0.5	65	5	1
20	0.38	0.75	5	5	0
20	0.38	0	65	5	1
20	0.13	0.5	5	5	0
20	0.13	0	34	5	0
20	0.13	0.25	18	5	1
20	0.38	0.25	65	5	1
20	0.13	0.75	65	5	0
20	0.25	0.75	9.5	5	0
20	0.13	0.75	18	5	0
20	0.13	0	9.5	5	0
20	0.13	0	34	5	1
20	0.25	0	5	5	0
20	0.38	0	34	5	1
20	0.38	0.75	65	5	0
20	0.13	0	65	5	1
20	0.25	0.75	34	5	0
20	0.38	0	5	5	1
20	0.13	0.5	65	5	0
20	0.25	0	9.5	5	1
20	0.25	0	18	5	1
20	0.25	0.5	18	5	0
20	0.25	0.5	9.5	5	0
20	0.25	0	65	5	1
20	0.38	0.25	18	5	1
20	0.13	0	18	5	1
20	0.13	0	18	5	0
20	0.38	0	5	5	0
20	0.38	0.75	34	5	0
20	0.38	0.5	65	5	1
20	0.13	0.25	9.5	5	1
20	0.25	0.5	34	5	0
20	0.13	0.75	5	5	0
20	0.38	0.25	5	5	0
20	0.38	0.5	5	5	0
20	0.38	0	9.5	5	0
20	0.13	0.5	9.5	5	0
20	0.38	0.75	5	5	0
20	0.25	0.75	65	5	0
20	0.25	0	34	5	1
20	0.38	0	18	5	1
20	0.25	0.25	18	5	0
20	0.38	0.25	5	5	0
20	0.38	0	18	5	1
20	0.13	0	5	5	0
20	0.25	0.25	65	5	1
20	0.25	0.5	9.5	5	0
20	0.38	0	5	5	1
20	0.38	0.5	65	5	1
20	0.38	0	5	5	1
20	0.25	0	9.5	5	1
20	0.25	0	5	5	0
20	0.38	0	9.5	5	0
20	0.13	0	65	5	1
20	0.25	0.5	18	5	1
20	0.13	0.5	18	5	0
20	0.25	0	9.5	5	1
20	0.13	0	34	5	0
20	0.25	0	18	5	1
20	0.13	0	5	5	0
20	0.13	0	9.5	5	0
20	0.13	0	34	5	0
20	0.38	0	9.5	5	1
20	0.25	0.75	18	5	0
20	0.25	0	5	5	0
20	0.13	0.75	9.5	5	0
20	0.13	0	34	5	0
20	0.13	0	5	5	0
20	0.38	0	5	5	0
20	0.13	0	65	5	1
20	0.13	0.75	5	5	0
20	0.25	0.25	34	5	1
20	0.25	0	9.5	5	0
20	0.25	0.75	18	5	0
20	0.13	0.75	65	5	0
20	0.25	0	18	5	0
20	0.25	0.5	5	5	0
20	0.38	0	34	5	1
20	0.38	0.25	9.5	5	0
20	0.25	0.75	18	5	0
20	0.13	0.75	9.5	5	0
20	0.25	0	34	5	1
20	0.13	0.5	18	5	0
20	0.13	0.25	18	5	0
20	0.38	0	5	5	0
20	0.38	0.25	34	5	1
20	0.38	0.25	9.5	5	1
20	0.25	0	65	5	1
20	0.13	0.5	34	5	0
20	0.13	0.75	65	5	0
20	0.38	0	65	5	1
20	0.25	0.25	9.5	5	1
20	0.25	0	9.5	5	1
20	0.25	0	9.5	5	0
20	0.38	0	34	5	1
20	0.25	0.25	18	5	0
20	0.13	0.75	34	5	0
20	0.38	0	9.5	5	1
20	0.25	0.5	34	5	0
20	0.38	0.75	9.5	5	0
20	0.25	0	18	5	1
20	0.25	0.5	5	5	0
21	0.38	0.5	5	5	1
21	0.13	0.5	5	5	0
21	0.38	0.25	5	5	0
21	0.25	0	9.5	5	0
21	0.13	0.25	5	5	0
21	0.38	0.5	65	5	1
21	0.13	0	34	5	1
21	0.25	0.75	5	5	0
21	0.25	0	34	5	1
21	0.13	0.75	34	5	0
21	0.38	0	9.5	5	1
21	0.13	0.75	5	5	0
21	0.38	0	9.5	5	1
21	0.13	0	34	5	1
21	0.38	0.25	5	5	0
21	0.38	0	9.5	5	1
21	0.38	0	9.5	5	1
21	0.38	0	65	5	1
21	0.25	0.25	18	5	0
21	0.38	0.75	18	5	0
21	0.38	0	9.5	5	0
21	0.25	0	34	5	0
